index,L_mean,A_mean,B_mean
2865,41.724464,-1.875629,19.791615
2866,48.44752,-6.652244,6.822723
2867,34.46282,3.4646573,13.314903
2868,62.423416,-2.151499,-0.98537254
2869,50.32212,-2.5201159,-6.3898106
2870,48.21765,-10.951737,-8.479948
2871,87.971695,3.8792374,9.821122
2872,53.117023,-8.6654825,8.095815
2873,70.9228,14.644287,8.641101
2874,41.32956,3.355541,-0.060996056
2875,61.159344,-0.40784684,1.1241478
2876,58.68889,-8.623164,-0.3724954
2877,35.90182,-0.38561666,-23.179794
2878,64.22295,2.6170948,6.801055
2879,62.358376,0.18285406,-4.5342364
2880,45.781715,-13.323052,21.290295
2881,46.940727,-1.6691928,0.41865066
2882,48.897278,4.947352,12.227086
2883,51.924236,-10.187555,10.821001
2884,39.29709,10.693758,20.363377
2885,47.300125,6.380455,18.709833
2886,50.932,-2.0602612,7.3912983
2887,72.43335,-0.9260496,-0.23254709
2888,28.94336,2.356042,5.1714134
2889,37.475494,11.824175,2.9159489
2890,31.958366,13.082587,2.2763448
2891,42.407223,2.3146086,10.622558
2892,68.24755,-0.12944788,-3.5052433
2893,51.784344,1.8207073,-9.682068
2894,65.220474,0.943941,3.3688745
2895,50.915573,-0.03868279,5.8286777
2896,45.376747,-7.804824,-22.511524
2897,39.148026,-3.4525194,0.3876339
2898,43.379074,4.352376,12.128275
2899,56.35843,5.7510357,18.426714
2900,38.823235,-2.2805471,6.5020566
2901,59.850822,9.688219,-17.855267
2902,57.094513,0.78820765,6.064059
2903,71.57406,-0.0018457649,0.0035094158
2904,67.92018,-0.67561215,8.781142
2905,58.21366,-4.3393197,2.4753835
2906,54.161797,1.1813846,3.8289902
2907,60.187393,1.3825133,4.9897923
2908,61.19409,-11.114564,15.899988
2909,76.61933,5.9560385,-19.412457
2910,41.02069,-2.1362143,1.2979033
2911,68.87439,-0.5284116,-0.7952059
2912,54.30632,-6.8943434,5.560212
2913,55.980217,-8.926765,-6.9153385
2914,47.15555,-7.2482553,9.25221
2915,52.87278,-4.9222565,19.192043
2916,62.5949,4.1786895,-4.172701
2917,38.437004,1.9465827,25.54412
2918,42.95253,0.39256138,0.283873
2919,58.47288,-2.2669644,-7.2121935
2920,73.35863,-2.663495,2.3528144
2921,63.13449,-5.121604,-7.1586137
2922,41.676865,3.091266,6.17622
2923,37.60229,6.852316,3.0751317
2924,27.204641,5.6639023,-6.8277507
2925,37.19561,-2.7023787,10.637797
2926,52.20043,-1.2526777,2.8600292
2927,41.696636,12.921105,-43.532043
2928,51.864082,-1.535449,0.8785638
2929,54.579952,-0.8950492,-1.6996933
2930,53.783096,-1.1338195,4.964141
2931,59.909004,0.14183521,-2.869082
2932,37.290085,2.410913,7.915847
2933,51.457344,-7.98947,19.413725
2934,64.557655,5.487261,-0.6823541
2935,45.691414,1.6200179,8.552615
2936,59.575882,3.4753752,8.302922
2937,30.9488,3.1276617,0.7271147
2938,51.914776,0.7332372,-0.6831765
2939,42.522095,-6.40992,15.055586
2940,21.52791,-1.0125129,-2.3994532
2941,58.576584,-0.6044496,-4.8289623
2942,64.72109,2.5177422,-5.586381
2943,43.131134,1.1302595,-8.235181
2944,60.265034,0.93523157,1.2186588
2945,53.312416,2.9752402,7.255995
2946,55.013863,4.487031,-8.922669
2947,52.60054,-0.08777417,0.51338434
2948,64.62726,-1.2652833,-8.834614
2949,41.677418,-0.57989454,3.7040956
2950,38.12416,0.17231423,-4.9169188
2951,70.43369,-2.313902,-20.091742
2952,51.406815,0.20051324,-8.499991
2953,66.09549,-1.3702185,-3.2015784
2954,43.941006,-2.2824936,3.7172337
2955,22.532526,8.463473,7.4565444
2956,57.96141,-4.1297636,-1.4376647
2957,64.307045,13.164419,1.064724
2958,48.095882,-7.821723,-5.6461697
2959,71.812,-8.10216,0.485219
2960,55.47335,-1.8483665,0.30692387
2961,54.023354,-5.4439354,24.263779
2962,42.86731,5.0415783,-9.725732
2963,68.97304,-1.2111452,-3.8133092
2964,59.32828,-21.64818,-17.76263
2965,46.62172,9.827469,19.509117
2966,54.64019,-0.96882635,7.2891035
2967,41.387,-3.7417355,17.97833
2968,52.768494,11.255848,-53.481964
2969,48.892406,5.464302,6.9869323
2970,61.06028,2.1483753,15.438886
2971,55.66376,-9.438996,28.780354
2972,45.05773,7.9741163,11.842728
2973,62.65301,2.4617803,-3.6666646
2974,52.165066,0.024666965,2.436469
2975,30.278545,-8.851166,11.125036
2976,79.450584,-0.63022006,0.9895289
2977,60.75289,1.6590829,15.980143
2978,44.57522,-4.2892227,6.794795
2979,40.251617,0.5427391,-22.366215
2980,28.158676,1.951349,-8.925533
2981,26.243608,-4.992194,9.4276
2982,43.06365,-6.6410894,15.078533
2983,29.149227,14.193864,6.51756
2984,47.076157,-6.3308296,22.1383
2985,40.74476,-2.560905,-5.3851504
2986,58.678406,-2.375648,-2.3459182
2987,31.475668,4.0642114,3.8097754
2988,43.587856,2.1738045,1.5227835
2989,48.34208,-3.2784786,14.5674305
2990,52.952766,6.5327625,19.645168
2991,52.994087,0.7620623,-4.083181
2992,42.189827,1.0989571,-14.045579
2993,67.5981,-0.8394742,-4.7581067
2994,53.080864,-1.9013237,6.043809
2995,33.357193,-0.9975047,1.1378772
2996,50.63646,2.4299583,-4.7981462
2997,33.05532,1.8326018,3.231309
2998,60.27642,7.8124256,15.271433
2999,56.581955,-17.760365,22.940578
3000,45.45175,-3.8198504,11.891777
3001,41.870377,7.2021546,6.516604
3002,64.39678,8.223165,5.2326746
3003,56.566116,1.4613312,-8.709495
3004,63.00788,-0.77069414,0.76190937
3005,52.538692,-3.6870406,-4.17388
3006,56.43462,3.5468853,10.475664
3007,51.199913,-7.873939,15.11814
3008,40.60726,0.069363,-7.874294
3009,52.645897,-5.443115,15.499595
3010,55.97029,-1.0606961,17.689024
3011,32.026207,1.9209826,6.7587113
3012,37.21639,-0.29444185,1.0625353
3013,48.463165,2.1687264,10.162739
3014,49.523758,-4.4546785,5.5216703
3015,53.948643,-7.569291,25.021591
3016,46.64482,-8.0734215,9.575522
3017,45.5359,-2.9790924,6.326386
3018,52.89245,1.2743852,7.6330647
3019,56.79684,0.24468601,2.6660624
3020,46.43982,-1.5327152,-0.103613436
3021,57.554085,11.97751,5.4188457
3022,52.12945,2.4098148,13.096749
3023,66.86536,-0.0017470447,0.0033228076
3024,67.160355,-1.8327775,-29.005804
3025,44.06147,-5.2166214,9.028228
3026,47.141964,-7.6449165,23.657719
3027,45.33802,-1.0297713,-1.3521358
3028,44.3236,3.3225522,0.70435226
3029,45.93504,13.585871,11.662986
3030,45.41027,6.34753,-1.6865923
3031,43.068703,18.00713,-1.1658058
3032,36.327866,12.157639,12.398699
3033,56.85227,4.1853433,7.2738314
3034,50.712875,1.6230955,-0.5013739
3035,40.994728,13.577213,16.694462
3036,55.01336,-1.111769,2.0414348
3037,51.658962,-3.3579168,-11.880939
3038,67.08292,12.832675,-0.5259195
3039,39.11248,31.041584,-0.98480797
3040,55.869354,1.6929731,18.60325
3041,48.50681,3.2544398,16.505222
3042,48.588596,-0.0013526878,0.0025709567
3043,51.090984,-3.6349833,3.9310048
3044,39.33203,10.508184,13.212591
3045,62.97226,4.909941,21.505787
3046,53.6317,-1.452806,-8.870787
3047,31.905876,3.9142344,10.934553
3048,73.10158,-9.286678,-20.22429
3049,53.155926,6.0620317,1.8005893
3050,80.13725,-5.514529,1.1590109
3051,66.53349,-2.8496296,-3.881997
3052,66.67862,-12.266192,17.033455
3053,35.666428,2.4184566,9.164185
3054,70.84006,1.0327499,-1.9118867
3055,44.69759,-6.0344834,27.552065
3056,36.224594,-13.352887,24.045296
3057,47.195274,-4.2847304,24.495293
3058,26.54692,11.668774,11.157759
3059,45.67861,0.25021905,3.4347343
3060,43.148407,1.1068919,1.6115091
3061,64.81802,-1.8918734,4.654722
3062,48.83047,-1.205121,1.9379443
3063,52.967278,6.100433,-34.907906
3064,48.057213,3.5947034,7.546022
3065,54.066723,-0.24579364,4.1039968
3066,54.356018,4.706417,11.246149
3067,44.99386,2.2285488,6.3187537
3068,58.347107,0.13020557,-23.38882
3069,61.977074,1.9824375,3.043436
3070,73.746185,17.416477,-1.5487778
3071,58.81315,-3.9865875,10.081778
3072,33.706543,10.161021,-2.5328834
3073,47.61612,10.740593,9.969027
3074,50.302917,0.82493514,0.1314798
3075,35.68037,8.970156,4.620268
3076,38.000847,-3.7275434,24.140837
3077,58.527206,1.3641446,11.294823
3078,58.567413,-0.9814763,-15.313655
3079,68.343185,-8.177792,0.2569673
3080,56.6972,2.90307,12.173135
3081,55.808483,0.4096465,-4.5087566
3082,45.627323,7.314558,12.435471
3083,45.389282,8.962493,12.018783
3084,23.71952,4.8594112,5.7560253
3085,48.04039,-9.453367,12.598131
3086,55.172123,15.247637,4.888293
3087,64.51999,-2.2240639,-2.5015585
3088,59.071175,5.510825,4.028919
3089,46.208504,-0.63119674,-18.36403
3090,44.39268,-3.1637616,3.2968373
3091,49.344215,-0.85054874,-3.8172727
3092,59.51042,5.180686,18.94794
3093,56.48922,0.25192654,7.736196
3094,37.052937,11.096782,-35.573776
3095,49.957733,-2.0801678,10.67964
3096,44.985058,-1.6184262,9.053425
3097,48.708313,4.6141477,11.175148
3098,64.01515,-19.422546,38.50657
3099,50.645477,6.715024,15.893291
3100,55.408585,-1.146939,-17.615295
3101,40.102135,-2.6670592,3.593637
3102,63.92536,2.8090045,-4.9644423
3103,65.671844,-21.901337,12.214666
3104,55.97016,1.9292693,5.841433
3105,62.442337,6.9522195,15.173896
3106,60.425343,-1.5251429,-7.9724784
3107,47.313713,2.6803432,5.371527
3108,56.108494,6.3023114,1.8733377
3109,66.66189,-0.3715024,8.960039
3110,65.93968,9.34253,13.231478
3111,59.90809,3.5199263,-1.7251458
3112,65.506805,-0.67185676,-1.3761989
3113,22.83771,0.13109879,4.3734417
3114,68.99404,6.57838,14.752361
3115,55.86984,4.744761,12.870102
3116,41.433205,-3.915245,10.408752
3117,82.67702,-0.11085658,-0.028285272
3118,49.78449,-5.498438,16.036627
3119,10.628487,-1.0686375,8.459086
3120,44.258568,8.358473,25.077915
3121,38.61786,6.7219048,6.2307973
3122,35.86618,0.19097692,1.4815834
3123,69.05289,1.4620947,5.9023023
3124,55.06034,-6.251294,15.944596
3125,43.87793,7.247536,14.172731
3126,52.293297,1.0446728,-1.0876762
3127,54.16381,7.9401264,4.117196
3128,66.61087,-0.26844198,-9.613397
3129,53.69153,0.0025884956,6.764614
3130,54.26157,0.9376287,-4.7248054
3131,45.99216,-7.7721076,13.789705
3132,64.27342,-3.4127889,-2.489057
3133,39.522213,-3.5166712,9.207428
3134,31.512081,2.8395066,3.583867
3135,36.977226,11.991699,-10.7096815
3136,40.579433,-2.5460835,4.7812214
3137,65.557144,5.660985,-3.0512648
3138,52.549343,-7.2826066,-16.846615
3139,47.35524,-0.96208733,-0.08325517
3140,70.703415,-0.0018285646,0.0034765573
3141,47.601036,-2.3031688,-2.9052706
3142,43.874687,5.9873385,9.21262
3143,68.70797,5.712487,11.0197315
3144,53.10012,-0.3309977,0.10412265
3145,54.150253,1.0156614,3.7873158
3146,52.455048,0.17901218,3.1221538
3147,28.340279,-0.16054535,5.1191816
3148,46.54191,1.704061,-12.577771
3149,67.93158,8.036123,5.7956443
3150,46.092003,-0.9688252,1.694863
3151,75.1587,-2.4249096,-7.264353
3152,45.374855,1.778881,5.834405
3153,58.341515,9.819118,13.897298
3154,56.582493,-1.6036704,-5.7579308
3155,60.514847,-2.7653847,-0.021167874
3156,54.578835,5.5889235,14.001458
3157,63.335804,4.3407326,-0.57822204
3158,38.956245,4.705753,-6.7786546
3159,61.087566,-1.3289726,6.9806733
3160,38.578583,-10.958752,15.469086
3161,61.827023,-0.2643466,-12.168255
3162,42.547775,-0.8824571,12.102824
3163,52.484074,-0.35123706,1.2166405
3164,52.901745,1.9643987,15.392139
3165,26.90253,27.754938,11.034571
3166,42.80133,6.537401,4.01416
3167,60.045128,1.4655144,-4.271072
3168,52.53871,5.0164504,3.354075
3169,32.488453,-3.0294266,1.8008726
3170,39.33291,7.922721,7.0411053
3171,31.603035,0.39258125,7.9173684
3172,54.778236,-0.7793374,-2.436688
3173,54.9552,4.246935,6.196898
3174,55.003563,2.5218058,5.121328
3175,57.328156,2.2750485,9.374918
3176,50.99843,-11.320157,18.720097
3177,67.55945,-2.1321726,-25.770739
3178,57.073402,-16.626228,22.527508
3179,57.891624,7.9713774,10.3213
3180,55.109947,0.80636215,1.8988948
3181,56.0685,-0.19601911,3.7626104
3182,64.342964,6.3430476,1.9974427
3183,63.635113,0.31886503,4.9829874
3184,76.809616,-1.5341482,-5.5801616
3185,31.556808,5.538043,6.1523924
3186,46.611576,0.15855843,2.944105
3187,49.59306,5.954466,16.317453
3188,40.38797,2.0535235,9.235336
3189,67.137535,1.0039178,-0.9653743
3190,78.943375,0.9314814,0.9963087
3191,46.84552,-13.712172,3.8401296
3192,60.165318,1.8645358,6.5964055
3193,61.639282,5.543381,-8.46962
3194,54.959938,13.519181,7.517814
3195,51.279915,5.6113806,14.022309
3196,45.65497,12.12992,5.8337574
3197,41.964363,-19.810162,23.94328
3198,73.89017,-6.380382,11.019911
3199,37.482903,-2.6880462,8.669193
3200,38.10296,-14.714577,17.512962
3201,30.45486,-0.18005586,1.8651733
3202,49.13152,1.1429727,2.5805266
3203,46.13212,4.3206263,32.75458
3204,45.506233,5.0251484,9.137594
3205,47.693794,-3.7896595,0.32342708
3206,76.63119,0.74436224,0.89275706
3207,67.2301,1.1428684,27.010761
3208,37.114544,2.054279,-0.7729933
3209,54.42737,-20.418102,-0.0328151
3210,54.445137,-1.9603356,-6.5918846
3211,27.605862,4.8237247,-10.750293
3212,65.896675,2.1653647,46.18959
3213,52.468384,-0.7050675,2.9168444
3214,53.716022,-2.754023,7.054659
3215,55.57847,9.227818,3.825528
3216,47.84277,-0.9742992,5.4447584
3217,49.177345,-8.674679,-6.0690436
3218,66.359825,7.420059,8.802333
3219,51.58101,4.1341333,33.908707
3220,38.012337,2.1135523,3.2569118
3221,54.788498,42.254482,31.975437
3222,56.949726,4.566472,8.521564
3223,54.8062,-1.6200293,26.441088
3224,50.592506,-1.7550955,16.274117
3225,55.020615,-3.0334866,7.298511
3226,75.44154,-1.7860886,-3.4350119
3227,60.101406,-18.038609,48.968018
3228,52.778774,6.0769353,4.821939
3229,42.09288,-0.70157105,1.5324905
3230,60.112267,-1.540729,3.6662362
3231,63.73243,-0.18392116,3.0599422
3232,55.837555,-4.7418795,-3.2868018
3233,48.007523,-7.703038,-4.2416887
3234,45.010803,8.480859,18.171936
3235,65.19724,2.9500089,14.592297
3236,50.562096,9.478156,25.46968
3237,44.470657,4.9952345,10.270654
3238,51.84056,-15.346619,24.460201
3239,46.75717,0.71650195,-0.27813542
3240,44.065994,1.9491255,-8.383678
3241,59.495308,-9.630717,17.477484
3242,50.92449,10.499104,21.318947
3243,62.57019,-4.5328155,-19.344267
3244,46.12432,-3.860443,7.264971
3245,50.595123,1.3202696,3.73899
3246,37.606087,0.40459597,-0.9436991
3247,53.802998,13.616357,14.983278
3248,59.99916,0.5770142,-24.04614
3249,38.42095,4.0629945,5.7606287
3250,35.583267,-5.2770667,9.0769825
3251,46.853867,4.921449,0.009200215
3252,50.54615,-20.391998,24.595863
3253,69.69902,-0.04572037,-1.1764531
3254,55.626484,-1.7368162,-2.6750126
3255,61.34731,-8.510473,26.28795
3256,53.50364,2.5960617,19.01193
3257,67.88339,-1.3941208,4.200878
3258,59.96154,-1.6734935,-1.5287113
3259,57.647243,-2.4849012,2.9423132
3260,66.49846,1.3543271,-6.117028
3261,54.458153,-4.825429,-2.1599064
3262,51.112106,4.669626,5.5238485
3263,35.75939,30.969738,6.639257
3264,58.774662,1.1033233,1.9658141
3265,49.96032,-3.3808947,-10.171665
3266,47.003895,-6.755526,14.237697
3267,42.0962,-2.1032553,2.879406
3268,65.395325,-3.0521865,9.019837
3269,59.83445,4.462207,20.28606
3270,64.398026,-0.83531344,-20.388903
3271,41.696922,2.5226288,7.0270057
3272,54.627464,2.818963,4.5221786
3273,48.479923,13.693956,9.15172
3274,41.77066,18.11427,7.871917
3275,46.068604,-11.978503,19.148294
3276,47.132217,-2.0069816,1.9881405
3277,54.55251,8.36694,9.030575
3278,57.99681,-11.426469,-33.812225
3279,50.7808,-3.4958832,2.7349205
3280,67.952934,1.6737895,0.36695042
3281,57.643444,-0.20262882,8.473702
3282,43.734436,11.825318,-5.718805
3283,36.554665,1.2727832,3.8418195
3284,45.926037,-1.3009434,3.020785
3285,37.468784,1.6843302,-4.2635827
3286,41.613968,4.8187675,20.132854
3287,40.789368,2.9897413,8.501675
3288,63.90039,-0.08430362,-1.0565212
3289,42.576134,-1.6559197,-2.0448594
3290,53.02871,-0.3445823,6.6269183
3291,43.561165,6.4048624,13.704282
3292,41.64822,-3.8209488,11.469984
3293,69.31583,-5.980514,-3.0331898
3294,82.24951,-3.6987326,-6.7076097
3295,44.233948,-0.27564228,-5.2671623
3296,34.42411,-2.1130507,8.924995
3297,49.259705,5.2734175,17.920929
3298,47.73678,2.1422665,7.357479
3299,47.375763,-0.7827796,3.6815593
3300,52.208817,0.513489,13.726389
3301,50.244072,7.036195,7.126351
3302,64.26277,-1.6899297,-4.7293487
3303,47.479027,-1.798227,1.5874996
3304,49.4253,-10.87691,23.919197
3305,52.77201,-2.176815,-10.530469
3306,60.34959,-6.8934097,13.568365
3307,57.185776,7.915854,9.4645605
3308,49.31345,2.438291,3.410037
3309,53.3859,-14.455962,13.825382
3310,39.44784,-12.801252,31.172901
3311,48.923233,0.36290947,6.78712
3312,36.35643,7.9332204,4.614419
3313,54.32574,-4.542149,-5.962489
3314,65.17586,4.929505,-6.649337
3315,47.366405,7.758847,4.459762
3316,50.904034,4.7903824,13.649332
3317,54.23858,6.5332966,0.989593
3318,57.518883,-7.4237986,-13.825497
3319,52.790176,-3.6650193,9.499659
3320,57.18834,-3.5789595,6.8326216
3321,54.542175,-4.257614,0.7912519
3322,35.354324,2.8969505,7.098934
3323,63.132183,0.6492152,-16.146006
3324,42.169353,2.5819633,12.6026535
3325,39.85971,8.087342,-4.082245
3326,34.27343,-14.721767,25.264042
3327,47.12593,-0.9345349,8.343822
3328,60.339375,-3.1078024,30.600672
3329,60.31046,-0.19058937,2.3922584
3330,54.745815,0.33386144,-11.211473
3331,51.15628,-3.6905563,-6.7306423
3332,46.269787,0.7300229,11.724379
3333,52.34519,-10.307665,17.189209
3334,66.55588,4.4038067,33.99347
3335,41.246487,1.6792257,-1.9121666
3336,65.00522,0.5035781,-0.7386441
3337,58.785976,2.2770884,11.2101345
3338,57.946815,5.456086,5.4596934
3339,37.755486,7.757083,6.646076
3340,47.27156,17.3638,12.596121
3341,39.797035,3.9379976,7.032933
3342,67.01952,-2.6883645,-1.4983385
3343,50.244217,4.78551,6.014757
3344,39.731716,3.1950216,2.8064358
3345,58.54244,-3.1387439,12.01621
3346,57.050354,-6.3365684,11.874063
3347,58.720955,3.0296896,-3.9334662
3348,74.93801,-0.11111602,-0.0070852414
3349,52.243164,-1.0415734,0.71029305
3350,49.027565,1.9502245,-11.335034
3351,51.03212,2.4894059,-0.2648761
3352,61.113937,-12.016584,16.050789
3353,55.732094,7.372854,3.0206418
3354,75.00539,2.4974778,-3.234446
3355,66.22916,5.9707174,0.06058407
3356,17.139679,-1.0844353,0.07044649
3357,58.5751,-1.5303268,13.072458
3358,56.93534,-2.0102599,3.3070738
3359,64.991,1.5353627,4.062798
3360,32.027622,-2.3077307,2.7554111
3361,37.898956,-4.3348494,12.907467
3362,29.159407,4.6350408,1.6564991
3363,46.49058,-2.8479528,13.893182
3364,46.904587,0.7459018,15.902407
3365,50.741283,-1.3275412,-0.19759232
3366,54.61046,-0.7330457,-11.700027
3367,40.171535,0.99004436,13.194292
3368,56.04225,8.037753,10.600612
3369,48.21727,1.2173858,10.326447
3370,35.436165,-0.41040704,-1.2471912
3371,65.16498,-2.2131517,4.8152795
3372,34.977062,6.079745,-0.97701454
3373,69.52345,5.483707,26.667261
3374,74.60237,1.1841215,0.9517382
3375,44.282967,-3.0735228,13.602349
3376,40.230453,-0.63143885,1.6847966
3377,31.531517,7.7013903,-0.40746522
3378,63.354755,-26.378159,26.61213
3379,56.60851,22.647581,43.42864
3380,50.16626,2.3188267,4.831467
3381,54.163956,0.302732,1.3910434
3382,43.516594,2.1772454,14.933184
3383,69.49906,-0.061909378,-9.490044
3384,45.145294,7.891223,13.751249
3385,58.941566,-0.3085092,0.47818628
3386,47.87816,-9.305878,16.157814
3387,20.002232,12.100903,-2.8758893
3388,38.030045,0.28802785,8.2660885
3389,40.272972,3.0758872,3.8488872
3390,53.872612,-0.7465811,7.6939683
3391,44.62906,4.0662556,11.221083
3392,59.358814,-1.5845234,7.124757
3393,47.913216,3.7628515,-2.1627998
3394,41.057083,-1.2161801,21.052414
3395,41.6062,1.5358284,-4.338105
3396,72.45744,-2.047992,-2.7981684
3397,43.16426,-7.385084,10.983317
3398,47.43138,-2.0460067,-25.557714
3399,75.7571,-0.3632859,2.0105662
3400,18.719435,-5.9822793,8.300137
3401,65.42819,-19.111446,12.243543
3402,48.572624,-10.72397,17.266985
3403,77.304245,-0.0019688597,0.0037424937
3404,53.45754,5.6946487,6.460018
3405,51.11563,-7.505023,18.647743
3406,56.09046,-1.3851867,20.132967
3407,48.87475,-1.5970215,1.5697134
3408,46.155434,-24.558037,23.755733
3409,47.857674,5.2515507,2.712046
3410,50.28049,-13.960419,1.3408451
3411,71.28328,1.2799193,1.6606958
3412,37.36006,8.11839,4.9395323
3413,30.884506,2.338757,4.097177
3414,52.049446,3.1305156,10.143523
3415,52.49345,-1.0253533,5.056548
3416,70.98605,-1.0811831,-11.405881
3417,43.00018,-1.7546614,10.213161
3418,36.506844,8.967672,7.129868
3419,54.18432,0.93248785,16.656097
3420,36.008675,14.411752,16.41194
3421,47.5243,-6.850013,16.642359
3422,51.36395,5.3518343,22.124866
3423,59.158882,-6.423419,-2.0504823
3424,50.72807,8.095259,18.930237
3425,55.397423,-3.217702,8.25292
3426,79.641266,-3.1455064,1.7221043
3427,35.823814,6.075244,12.156305
3428,52.930916,-0.08771753,1.713469
3429,66.02669,-1.7042435,-20.222946
3430,58.855896,6.2638626,3.1394331
3431,39.622753,-11.041542,6.2912927
3432,67.58867,1.6941046,5.1449866
3433,68.54472,-2.985196,20.47368
3434,48.40465,0.81616783,11.858035
3435,57.023903,2.053803,11.065945
3436,52.02352,-6.5239644,4.631603
3437,49.227005,1.7774754,12.228249
3438,45.325928,0.92776245,-7.8106995
3439,27.002739,19.576414,16.002039
3440,43.95497,0.8377782,2.7354724
3441,75.558495,-2.761431,4.187712
3442,55.663147,2.1299677,4.1691785
3443,56.505318,-15.335409,20.538118
3444,98.93886,0.0058098435,0.12676091
3445,36.83539,3.6044064,-3.0807638
3446,47.23339,14.266572,24.448513
3447,47.832024,-1.0923992,24.695984
3448,46.682823,4.6590233,25.661978
3449,46.81634,-2.0063572,-4.9882555
3450,41.264076,5.2559414,2.8966362
3451,41.651985,-0.04846242,7.9998665
3452,34.16391,-0.29728135,-3.6751041
3453,50.592503,-10.894495,24.174953
3454,76.76407,0.0023285598,-10.462313
3455,74.63149,3.8678672,8.821807
3456,58.24679,-1.5065455,14.598281
3457,51.57453,-3.5784774,-5.3355393
3458,45.31948,7.10243,5.5932064
3459,54.899685,3.682948,-5.536228
3460,46.540485,0.5504,17.487669
3461,58.121696,4.491082,3.3479638
3462,43.394115,0.9097931,-12.575041
3463,48.6766,4.0710683,2.167542
3464,66.374565,0.17263359,3.217489
3465,45.532684,-2.997842,9.023519
3466,66.50004,0.52992916,7.82567
3467,72.05524,-1.658771,2.6280599
3468,48.25518,-1.6978811,17.724998
3469,62.76485,-0.0016639824,0.0031587784
3470,54.650646,2.4329917,8.942328
3471,55.320255,-0.37372214,-0.9140552
3472,34.911278,-0.52365565,3.7834637
3473,49.188988,-1.5313644,15.36249
3474,47.313583,-12.049759,16.79624
3475,59.367584,-0.0015913902,0.0030187424
3476,48.750473,-10.159766,4.547872
3477,42.419872,5.2845383,15.503683
3478,53.26843,-3.8051317,13.651295
3479,32.921402,0.3074057,4.659503
3480,68.3562,-10.215337,43.81139
3481,55.44275,0.7342107,0.22061491
3482,47.746433,13.757027,4.4618363
3483,73.94617,-1.9236503,-11.912592
3484,38.06931,-13.854879,10.279965
3485,58.293198,0.29916734,-2.9676142
3486,28.928581,2.515697,18.549286
3487,33.99033,3.6834426,2.3501272
3488,60.165157,10.407997,9.118869
3489,58.554592,6.1350574,3.6596537
3490,58.88415,-4.507803,-2.5724714
3491,43.407543,1.0229138,2.9477086
3492,47.65004,2.6374516,11.275025
3493,61.823772,8.127779,0.006127715
3494,59.070187,4.8568435,3.8525975
3495,51.07264,-2.1534169,11.753837
3496,53.77594,7.7767453,10.115228
3497,50.03939,-4.480748,10.706554
3498,32.66227,-2.0149117,3.0991988
3499,49.15242,-0.63150156,-16.623835
3500,45.64014,3.3432279,3.2351851
3501,38.367348,-6.6237764,1.6947427
3502,44.697517,13.667942,-9.071443
3503,52.949078,4.7566214,0.8525238
3504,49.578297,-0.65703154,8.8206415
3505,59.622482,-11.703317,21.108423
3506,65.98888,-1.1369383,2.5516572
3507,53.66919,-8.576433,17.7488
3508,57.85327,3.4286993,0.45597503
3509,51.29647,-7.7661395,1.3743184
3510,47.938705,10.49795,17.458454
3511,60.480015,1.979704,-15.290927
3512,49.88523,-18.295452,23.145538
3513,47.56141,1.7780709,24.661678
3514,44.21632,17.885994,14.389214
3515,65.77258,2.395192,-7.37884
3516,51.706383,5.754368,-5.0861382
3517,71.89647,-1.5246488,-2.2435746
3518,47.17128,3.905382,10.126509
3519,56.477356,-0.91057026,6.929322
3520,62.6151,-1.4614996,-0.8230571
3521,56.337784,-2.4465795,-6.4072285
3522,44.723404,-16.023392,25.582603
3523,49.24801,-13.577219,15.448677
3524,63.306053,-6.8171425,26.112772
3525,64.80577,0.48070222,13.507248
3526,44.902794,-3.5926583,17.132671
3527,51.021683,-6.3686814,12.277651
3528,55.181694,1.2738515,13.280252
3529,56.562916,4.6571,16.320675
3530,52.52848,-3.429141,18.550507
3531,47.809357,1.2272556,4.182444
3532,46.961555,1.3962225,-10.645063
3533,38.502605,0.4847294,11.976612
3534,69.46347,1.2055418,-0.9957242
3535,48.38105,14.46446,14.4720545
3536,87.081436,0.53196555,-0.35983783
3537,64.951775,-0.9910063,-4.7269354
3538,57.429234,1.1728399,12.806032
3539,59.922554,2.769188,-2.6849015
3540,50.606075,-2.05655,10.37475
3541,59.957664,-15.013151,22.024185
3542,44.1858,-2.8132048,2.288506
3543,44.462326,-0.37496936,10.485987
3544,47.868916,-0.6878732,0.37007606
3545,30.435053,-6.5585804,16.144642
3546,60.41133,3.998016,0.907374
3547,77.19839,0.27236027,1.7928746
3548,66.767395,-0.7768172,-2.767352
3549,29.005608,7.390557,0.39419854
3550,57.006935,-1.8381333,7.973116
3551,92.236694,0.107017905,-1.7391591
3552,51.88982,-3.732641,-6.880271
3553,54.48182,-0.34434783,0.45303082
3554,44.460762,9.982593,4.279739
3555,54.31897,8.301235,24.966078
3556,46.951958,0.41800195,13.477615
3557,43.681824,1.7504252,4.500554
3558,45.88293,-0.16942155,3.3217278
3559,41.560913,-2.8349442,16.004078
3560,52.170364,9.152014,10.851768
3561,49.70606,0.61513275,10.367754
3562,47.111584,-4.820574,-10.432944
3563,60.719604,2.519537,13.445761
3564,45.054386,-1.4050529,0.3016435
3565,71.71417,-0.790703,-0.88804394
3566,59.93995,6.599907,2.7225816
3567,41.199207,13.082155,7.686294
3568,57.659584,-0.9379684,0.39715457
3569,63.67103,-11.069635,18.228807
